No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Total_Pollutants
784,2013,4,2,15,130.0,150.0,27.0,56.0,1300.0,129.0,18.4,1003.5,-3.1,0.0,S,1.0,Dingling,1792.0
785,2013,4,2,16,139.0,152.0,27.0,36.0,1300.0,170.0,18.1,1002.6,-3.4,0.0,SE,2.9,Dingling,1824.0
786,2013,4,2,17,129.0,167.0,31.0,33.0,1100.0,158.0,17.2,1002.5,-2.5,0.0,S,1.5,Dingling,1618.0
787,2013,4,2,18,127.0,203.0,41.0,40.0,1200.0,148.0,15.9,1002.1,-2.1,0.0,ESE,1.3,Dingling,1759.0
788,2013,4,2,19,146.0,218.0,50.0,51.0,1500.0,128.0,14.0,1002.5,-2.5,0.0,E,0.5,Dingling,2093.0
789,2013,4,2,20,147.0,197.0,38.0,42.0,1500.0,106.0,11.7,1002.7,-1.8,0.0,E,0.9,Dingling,2030.0
790,2013,4,2,21,147.0,197.0,38.0,42.0,1399.0,95.0,11.7,1002.6,-2.2,0.0,E,0.9,Dingling,1918.0
791,2013,4,2,22,134.0,178.0,37.0,39.0,1399.0,88.0,10.1,1002.5,-1.6,0.0,SSW,0.6,Dingling,1875.0
792,2013,4,2,23,136.0,165.0,34.0,34.0,1300.0,87.0,8.4,1002.3,-1.4,0.0,N,0.7,Dingling,1756.0
793,2013,4,3,0,136.0,165.0,34.0,34.0,1300.0,76.0,7.2,1001.8,-1.2,0.0,ESE,0.5,Dingling,1745.0
794,2013,4,3,1,123.0,151.0,29.0,35.0,1300.0,72.0,6.7,1001.2,-1.5,0.0,NNE,0.8,Dingling,1710.0
795,2013,4,3,2,123.0,151.0,29.0,35.0,1200.0,60.0,5.9,1001.2,-1.5,0.0,NNE,1.1,Dingling,1598.0
796,2013,4,3,3,119.0,142.0,26.0,36.0,1100.0,60.0,4.9,1001.1,-1.6,0.0,ESE,0.8,Dingling,1483.0
797,2013,4,3,4,119.0,142.0,26.0,36.0,1100.0,56.0,5.2,1001.1,-1.7,0.0,NNE,0.4,Dingling,1479.0
798,2013,4,3,5,117.0,136.0,17.0,28.0,1100.0,53.0,4.6,1001.7,-1.6,0.0,ESE,0.7,Dingling,1451.0
799,2013,4,3,6,125.0,158.0,21.0,27.0,1100.0,62.0,5.4,1002.5,-0.9,0.0,NW,1.4,Dingling,1493.0
800,2013,4,3,7,125.0,198.0,23.0,29.0,1100.0,63.0,8.9,1003.2,-1.3,0.0,NNW,0.6,Dingling,1538.0
801,2013,4,3,8,142.0,202.0,28.0,62.0,1300.0,41.0,12.3,1003.2,-1.3,0.0,WNW,0.4,Dingling,1775.0
802,2013,4,3,9,142.0,202.0,28.0,61.0,1399.0,44.0,14.6,1003.4,-1.5,0.0,W,0.8,Dingling,1876.0
803,2013,4,3,10,151.0,207.0,38.0,63.0,1300.0,67.0,17.2,1003.4,-1.5,0.0,SSE,1.5,Dingling,1826.0
804,2013,4,3,11,151.0,207.0,38.0,63.0,1133.3333333333333,86.0,19.8,1002.8,-2.6,0.0,S,2.5,Dingling,1678.3333333333333
805,2013,4,3,12,153.0,153.0,30.0,48.5,966.6666666666667,105.0,20.0,1002.3,-1.8,0.0,SSE,2.5,Dingling,1456.1666666666667
806,2013,4,3,13,106.0,173.0,22.0,34.0,800.0,124.0,19.8,1002.3,-0.3,0.0,SE,3.7,Dingling,1259.0
807,2013,4,3,14,132.0,225.0,36.0,39.0,1200.0,147.0,18.5,1002.3,0.6,0.0,SSE,4.0,Dingling,1779.0
808,2013,4,3,15,201.0,377.0,90.0,70.0,3200.0,143.0,17.6,1002.8,-0.2,0.0,SSE,3.5,Dingling,4081.0
809,2013,4,3,16,154.0,409.0,55.0,41.0,2000.0,146.0,16.3,1003.1,-0.9,0.0,SE,4.2,Dingling,2805.0
810,2013,4,3,17,109.0,277.0,38.0,34.0,1300.0,140.0,14.7,1004.0,-2.3,0.0,SE,2.3,Dingling,1898.0
811,2013,4,3,18,109.0,277.0,38.0,34.0,1000.0,124.0,13.5,1004.8,-2.5,0.0,ESE,1.9,Dingling,1582.0
812,2013,4,3,19,68.0,171.0,28.0,36.0,900.0,106.0,12.6,1005.8,-3.3,0.0,SE,2.3,Dingling,1309.0
813,2013,4,3,20,62.0,152.0,23.0,40.0,800.0,90.0,11.9,1006.5,-4.3,0.0,SE,1.6,Dingling,1167.0
814,2013,4,3,21,62.0,120.0,18.0,41.0,800.0,80.0,10.2,1007.0,-3.5,0.0,WSW,0.4,Dingling,1121.0
815,2013,4,3,22,62.0,120.0,18.0,41.0,700.0,67.0,10.0,1006.6,-3.7,0.0,ESE,1.0,Dingling,1008.0
816,2013,4,3,23,42.0,75.0,12.0,39.0,700.0,53.0,9.1,1007.0,-3.2,0.0,ESE,0.9,Dingling,921.0
817,2013,4,4,0,42.0,75.0,12.0,39.0,600.0,48.0,8.9,1007.0,-3.0,0.0,E,0.5,Dingling,816.0
818,2013,4,4,1,37.0,70.0,6.0,34.0,600.0,37.0,9.2,1006.6,-3.4,0.0,S,1.6,Dingling,784.0
819,2013,4,4,2,40.0,80.0,7.0,32.0,600.0,35.0,9.5,1006.6,-4.1,0.0,SSW,2.3,Dingling,794.0
820,2013,4,4,3,43.0,77.0,14.0,44.0,750.0,28.5,9.2,1006.3,-4.4,0.0,SW,1.1,Dingling,956.5
821,2013,4,4,4,39.0,67.0,17.0,44.0,900.0,22.0,8.9,1006.0,-4.7,0.0,SSW,1.3,Dingling,1089.0
822,2013,4,4,5,39.0,67.0,17.0,37.0,1100.0,43.0,8.7,1006.2,-5.2,0.0,WSW,1.3,Dingling,1303.0
823,2013,4,4,6,34.0,54.0,27.0,39.0,1200.0,43.0,8.7,1006.3,-5.6,0.0,SW,2.0,Dingling,1397.0
824,2013,4,4,7,34.0,57.0,28.0,39.0,1100.0,52.0,9.0,1006.4,-5.7,0.0,SSW,0.9,Dingling,1310.0
825,2013,4,4,8,38.0,71.0,31.0,49.0,1100.0,52.0,9.3,1006.7,-5.8,0.0,SW,1.2,Dingling,1341.0
826,2013,4,4,9,42.0,84.0,45.0,46.0,1300.0,59.0,9.3,1007.1,-5.8,0.0,W,0.6,Dingling,1576.0
827,2013,4,4,10,43.0,85.0,40.0,68.0,1300.0,43.0,9.5,1006.3,-5.6,0.0,NE,0.8,Dingling,1579.0
828,2013,4,4,11,54.0,91.0,48.0,69.0,1500.0,40.0,9.1,1005.6,-4.1,0.0,SW,0.4,Dingling,1802.0
829,2013,4,4,12,53.0,105.0,38.0,59.0,1600.0,43.0,7.5,1005.1,3.0,0.3,NE,2.3,Dingling,1898.0
830,2013,4,4,13,53.0,105.0,38.0,59.0,1600.0,34.0,6.7,1004.8,2.2,0.3,NNE,2.1,Dingling,1889.0
831,2013,4,4,14,53.0,62.0,17.0,46.0,1600.0,44.0,6.3,1004.3,3.3,1.0,NE,2.5,Dingling,1822.0
832,2013,4,4,15,52.0,62.0,13.0,43.0,1600.0,45.0,6.1,1004.1,3.6,0.7,NNW,1.0,Dingling,1815.0
833,2013,4,4,16,59.0,63.0,13.0,41.0,1700.0,48.0,6.0,1004.4,4.2,0.9,NNW,0.9,Dingling,1924.0
834,2013,4,4,17,65.0,62.0,14.0,48.0,1700.0,44.0,6.0,1005.0,4.2,0.8,WNW,1.5,Dingling,1933.0
835,2013,4,4,18,65.0,72.0,14.0,48.0,1800.0,48.0,5.6,1005.5,4.1,1.5,NNW,0.9,Dingling,2047.0
836,2013,4,4,19,85.0,53.0,13.0,51.0,2000.0,37.0,5.6,1006.3,4.4,0.7,WNW,1.0,Dingling,2239.0
837,2013,4,4,20,91.0,111.0,15.0,49.0,2000.0,41.0,5.7,1006.7,4.7,0.7,NNW,0.7,Dingling,2307.0
838,2013,4,4,21,91.0,111.0,15.0,49.0,1899.0,46.0,5.8,1006.7,4.9,0.4,W,1.1,Dingling,2211.0
839,2013,4,4,22,98.0,97.0,13.0,36.0,1700.0,51.0,5.5,1007.2,4.6,1.4,NW,1.2,Dingling,1995.0
840,2013,4,4,23,98.0,95.0,10.0,51.0,1600.0,26.0,5.7,1007.4,4.7,0.2,SW,0.6,Dingling,1880.0
841,2013,4,5,0,98.0,72.0,10.0,51.0,2000.0,2.0,5.8,1007.7,4.8,0.0,W,0.1,Dingling,2233.0
842,2013,4,5,1,97.0,73.0,8.0,82.0,2000.0,2.0,6.1,1008.1,5.1,0.4,NE,0.4,Dingling,2262.0
843,2013,4,5,2,100.0,75.0,5.0,56.0,1899.0,6.0,6.3,1008.2,5.3,0.4,E,0.5,Dingling,2141.0
844,2013,4,5,3,100.0,75.0,5.0,56.0,1600.0,27.0,6.2,1007.8,5.3,0.8,ESE,0.0,Dingling,1863.0
845,2013,4,5,4,103.0,69.0,4.0,19.0,1500.0,30.0,5.9,1007.6,5.2,0.1,SW,0.8,Dingling,1725.0
846,2013,4,5,5,100.0,61.0,4.0,19.0,1500.0,26.0,5.7,1007.6,5.0,0.0,WSW,0.0,Dingling,1710.0
847,2013,4,5,6,100.0,65.0,4.0,19.0,1700.0,8.0,6.0,1007.7,5.3,0.0,ESE,0.6,Dingling,1896.0
848,2013,4,5,7,92.0,67.0,3.0,37.0,1600.0,8.0,6.7,1008.2,5.8,0.0,E,0.2,Dingling,1807.0
849,2013,4,5,8,101.0,53.0,4.0,36.0,1700.0,8.0,8.0,1008.7,6.8,0.0,NW,0.6,Dingling,1902.0
850,2013,4,5,9,102.0,68.0,8.0,31.0,1600.0,16.0,9.8,1009.0,6.3,0.0,S,0.8,Dingling,1825.0
851,2013,4,5,10,102.0,89.0,8.0,31.0,1100.0,29.0,11.5,1009.1,-2.0,0.0,NW,4.1,Dingling,1359.0
852,2013,4,5,11,75.0,88.0,26.0,38.0,500.0,52.0,12.1,1009.1,-3.3,0.0,NW,5.4,Dingling,779.0
853,2013,4,5,12,14.0,37.0,8.0,8.0,300.0,70.0,12.7,1008.7,-4.0,0.0,NW,5.6,Dingling,437.0
854,2013,4,5,13,14.0,10.0,8.0,8.0,200.0,75.0,12.3,1008.6,-3.5,0.0,NE,3.4,Dingling,315.0
855,2013,4,5,14,15.0,10.0,3.0,5.0,200.0,78.0,11.7,1009.0,-4.5,0.0,NNW,5.6,Dingling,311.0
856,2013,4,5,15,15.0,8.0,3.0,4.0,200.0,81.0,9.7,1009.6,-1.7,0.0,WNW,4.1,Dingling,311.0
857,2013,4,5,16,11.0,11.0,3.0,4.0,200.0,84.0,10.0,1010.3,-6.8,0.0,NNE,5.0,Dingling,313.0
858,2013,4,5,17,11.0,14.0,3.0,4.0,200.0,92.0,9.1,1011.0,-8.5,0.0,NE,2.7,Dingling,324.0
859,2013,4,5,18,9.0,14.0,3.0,4.0,200.0,92.0,7.6,1012.6,-8.5,0.0,NNE,4.7,Dingling,322.0
860,2013,4,5,19,5.0,17.0,3.0,4.0,200.0,94.0,7.0,1014.5,-9.9,0.0,N,2.1,Dingling,323.0
861,2013,4,5,20,8.0,11.0,3.0,3.0,200.0,95.0,6.4,1015.3,-10.4,0.0,N,2.8,Dingling,320.0
862,2013,4,5,21,8.0,11.0,3.0,3.0,200.0,92.0,6.0,1015.3,-10.3,0.0,ENE,1.1,Dingling,317.0
863,2013,4,5,22,5.0,4.0,3.0,3.0,200.0,89.0,5.6,1015.0,-10.2,0.0,N,2.7,Dingling,304.0
864,2013,4,5,23,6.0,3.0,3.0,2.0,200.0,83.0,5.2,1014.6,-9.8,0.0,N,1.9,Dingling,297.0
865,2013,4,6,0,6.0,3.0,3.0,3.0,200.0,80.0,4.9,1014.2,-10.1,0.0,NNE,1.6,Dingling,295.0
866,2013,4,6,1,9.0,9.0,3.0,10.0,200.0,72.0,3.7,1013.4,-9.0,0.0,N,2.3,Dingling,303.0
867,2013,4,6,2,9.0,9.0,3.0,10.0,200.0,64.0,2.5,1012.6,-8.8,0.0,NNE,0.8,Dingling,295.0
868,2013,4,6,3,7.0,7.0,3.0,10.0,200.0,68.0,1.9,1012.1,-8.2,0.0,N,1.3,Dingling,295.0
869,2013,4,6,4,7.0,6.0,3.0,11.0,300.0,54.0,1.3,1011.8,-8.3,0.0,NNE,1.1,Dingling,381.0
870,2013,4,6,5,9.0,11.0,4.0,22.0,300.0,52.0,2.3,1011.7,-9.0,0.0,NE,1.7,Dingling,398.0
871,2013,4,6,6,10.0,11.0,8.0,22.0,300.0,52.0,3.9,1011.9,-9.2,0.0,N,1.1,Dingling,403.0
872,2013,4,6,7,12.0,15.0,10.0,21.0,300.0,53.0,7.0,1011.6,-9.9,0.0,ESE,0.9,Dingling,411.0
873,2013,4,6,8,16.0,17.0,12.0,21.0,300.0,64.0,8.7,1011.2,-8.4,0.0,NW,2.0,Dingling,430.0
874,2013,4,6,9,10.0,12.0,10.0,14.0,300.0,74.0,9.4,1010.7,-9.2,0.0,WNW,3.8,Dingling,420.0
875,2013,4,6,10,6.0,10.0,8.0,10.0,200.0,78.0,11.0,1009.8,-9.4,0.0,NNE,3.2,Dingling,312.0
876,2013,4,6,11,10.0,9.0,8.0,9.0,300.0,79.0,11.6,1008.0,-10.0,0.0,NE,2.0,Dingling,415.0
877,2013,4,6,12,13.0,5.0,9.0,10.0,300.0,83.0,13.1,1006.7,-12.2,0.0,NNW,1.8,Dingling,420.0
878,2013,4,6,13,15.0,3.0,8.0,9.0,200.0,93.0,13.2,1005.4,-12.9,0.0,NE,3.9,Dingling,328.0
879,2013,4,6,14,14.0,14.0,4.0,5.0,200.0,98.1036,14.6,1004.3,-11.8,0.0,WNW,3.7,Dingling,335.10360000000003
880,2013,4,6,15,6.0,9.5,3.0,2.0,200.0,99.0,15.0,1003.4,-12.3,0.0,SW,2.2,Dingling,319.5
881,2013,4,6,16,6.0,5.0,3.0,2.0,200.0,100.0,15.0,1002.3,-13.3,0.0,ENE,1.3,Dingling,316.0
882,2013,4,6,17,11.0,15.0,3.0,3.0,200.0,100.0,14.1,1001.8,-13.1,0.0,ESE,1.4,Dingling,332.0
883,2013,4,6,18,13.0,15.0,4.0,6.0,300.0,96.0,12.3,1002.0,-10.1,0.0,ESE,2.5,Dingling,434.0
884,2013,4,6,19,13.0,21.0,5.0,10.0,300.0,78.0,11.0,1002.6,-8.8,0.0,ESE,1.7,Dingling,427.0
885,2013,4,6,20,18.0,34.0,4.0,18.0,300.0,65.0,10.4,1002.9,-8.8,0.0,E,1.8,Dingling,439.0
886,2013,4,6,21,17.0,33.0,3.0,21.0,300.0,62.0,9.2,1002.8,-8.4,0.0,ESE,1.0,Dingling,436.0
887,2013,4,6,22,17.0,33.0,3.0,21.0,300.0,55.0,7.5,1002.7,-7.4,0.0,E,0.8,Dingling,429.0
888,2013,4,6,23,25.0,43.0,3.0,22.0,300.0,55.0,6.2,1002.6,-7.4,0.0,E,0.0,Dingling,448.0
889,2013,4,7,0,20.0,46.0,4.0,24.0,300.0,54.0,5.4,1002.0,-6.8,0.0,NE,0.4,Dingling,448.0
890,2013,4,7,1,25.0,41.0,4.0,20.0,300.0,51.0,4.8,1001.5,-6.2,0.0,ENE,0.1,Dingling,441.0
891,2013,4,7,2,23.0,37.0,3.0,19.0,400.0,47.0,3.9,1001.1,-5.9,0.0,N,0.0,Dingling,529.0
892,2013,4,7,3,37.0,47.0,4.0,23.0,400.0,39.0,3.8,1001.3,-6.5,0.0,E,0.4,Dingling,550.0
893,2013,4,7,4,37.0,47.0,4.0,23.0,400.0,31.0,4.5,1001.6,-4.8,0.0,ESE,3.1,Dingling,542.0
894,2013,4,7,5,43.0,58.0,4.0,27.0,500.0,26.0,3.6,1002.0,-3.5,0.0,ESE,1.3,Dingling,658.0
895,2013,4,7,6,43.0,66.0,4.0,30.0,600.0,18.0,4.1,1002.3,-3.7,0.0,ESE,2.4,Dingling,761.0
896,2013,4,7,7,48.0,70.0,4.0,36.0,600.0,20.0,4.7,1002.5,-3.6,0.0,ESE,1.0,Dingling,778.0
897,2013,4,7,8,51.0,79.0,6.0,38.0,1500.0,14.0,5.8,1002.0,-3.3,0.0,ESE,1.8,Dingling,1688.0
898,2013,4,7,9,84.0,126.0,19.0,58.0,1899.0,36.0,7.1,1001.4,-3.2,0.0,SSE,1.6,Dingling,2222.0
899,2013,4,7,10,76.0,116.0,49.0,51.0,1800.0,47.0,8.4,1000.4,-3.2,0.0,SE,1.3,Dingling,2139.0
900,2013,4,7,11,82.0,112.0,48.0,46.0,1700.0,54.0,10.1,999.4,-2.9,0.0,SE,2.1,Dingling,2042.0
901,2013,4,7,12,80.0,110.0,48.0,42.0,1500.0,65.0,10.9,998.0,-2.2,0.0,SSW,2.7,Dingling,1845.0
902,2013,4,7,13,86.0,113.0,43.0,43.0,1300.0,70.0,12.1,996.9,-1.5,0.0,ENE,1.2,Dingling,1655.0
903,2013,4,7,14,88.0,103.0,36.0,42.0,900.0,77.0,13.4,995.4,-1.4,0.0,WSW,1.3,Dingling,1246.0
904,2013,4,7,15,82.0,125.0,32.0,43.0,800.0,83.0,12.5,994.8,-0.8,0.0,N,1.0,Dingling,1165.0
905,2013,4,7,16,92.0,103.0,33.0,54.0,900.0,80.0,12.7,993.3,-2.0,0.0,SE,0.8,Dingling,1262.0
906,2013,4,7,17,99.0,201.0,33.0,58.0,900.0,74.0,12.5,995.7,-0.1,0.0,ESE,1.2,Dingling,1365.0
907,2013,4,7,18,100.0,186.0,34.0,57.0,900.0,70.0,12.2,996.5,-0.4,0.0,ESE,0.9,Dingling,1347.0
908,2013,4,7,19,100.0,132.0,38.0,51.0,900.0,67.0,11.2,998.4,0.6,0.0,NNW,1.3,Dingling,1288.0
909,2013,4,7,20,89.0,131.0,37.0,45.0,900.0,64.0,10.0,999.9,2.3,0.0,E,2.6,Dingling,1266.0
910,2013,4,7,21,82.0,115.0,18.0,28.0,700.0,73.0,8.7,999.9,2.5,0.0,ENE,1.7,Dingling,1016.0
911,2013,4,7,22,54.0,115.0,7.0,22.0,600.0,66.0,8.8,998.9,1.9,0.0,E,1.6,Dingling,864.0
912,2013,4,7,23,54.0,26.0,7.0,22.0,700.0,56.0,8.5,998.9,1.2,0.0,E,2.3,Dingling,865.0
913,2013,4,8,0,67.0,27.0,6.0,24.0,500.0,61.0,7.3,998.9,0.9,0.0,NNW,1.7,Dingling,685.0
914,2013,4,8,1,48.0,23.0,6.0,18.0,400.0,58.0,7.2,999.6,-4.9,0.0,NW,3.5,Dingling,553.0
915,2013,4,8,2,39.0,21.0,5.0,15.0,300.0,62.0,9.0,1000.8,-13.4,0.0,NW,5.8,Dingling,442.0
916,2013,4,8,3,26.0,86.0,4.0,14.0,250.0,59.5,8.0,1001.4,-18.0,0.0,NW,5.7,Dingling,439.5
917,2013,4,8,4,23.0,87.0,4.0,10.0,200.0,57.0,7.1,1001.5,-18.7,0.0,NW,6.9,Dingling,381.0
918,2013,4,8,5,38.0,131.0,3.0,4.0,200.0,88.0,6.4,1002.4,-18.4,0.0,NW,3.6,Dingling,464.0
919,2013,4,8,6,22.0,88.0,3.0,5.0,200.0,90.0,6.3,1003.1,-15.7,0.0,NW,5.2,Dingling,408.0
920,2013,4,8,7,11.0,93.0,3.0,4.0,200.0,90.0,7.0,1003.8,-13.9,0.0,NNW,4.9,Dingling,401.0
921,2013,4,8,8,6.0,76.0,3.0,3.0,200.0,90.0,7.5,1003.8,-12.3,0.0,NW,7.1,Dingling,378.0
922,2013,4,8,9,6.0,75.0,3.0,3.0,200.0,89.0,8.6,1004.0,-12.0,0.0,NW,6.5,Dingling,376.0
923,2013,4,8,10,15.0,96.0,3.0,4.0,200.0,89.0,9.5,1003.9,-11.2,0.0,NW,5.2,Dingling,407.0
924,2013,4,8,11,13.0,72.0,3.0,5.0,200.0,89.0,10.8,1003.3,-12.6,0.0,N,9.3,Dingling,382.0
925,2013,4,8,12,14.0,86.0,4.0,6.0,200.0,88.0,11.1,1003.1,-13.1,0.0,NW,6.4,Dingling,398.0
926,2013,4,8,13,13.0,85.0,3.0,6.0,200.0,92.0,11.3,1003.4,-12.2,0.0,NNW,7.0,Dingling,399.0
927,2013,4,8,14,9.0,58.0,3.0,3.0,200.0,93.0,10.0,1003.5,-12.0,0.0,NNW,6.1,Dingling,366.0
928,2013,4,8,15,9.0,89.0,3.0,2.0,200.0,93.0,10.7,1003.8,-12.7,0.0,NW,6.0,Dingling,396.0
929,2013,4,8,16,8.0,102.0,3.0,3.0,200.0,94.0,10.4,1004.2,-13.7,0.0,NW,6.4,Dingling,410.0
930,2013,4,8,17,8.0,102.0,3.0,3.0,200.0,94.0,9.3,1005.1,-13.2,0.0,NW,5.2,Dingling,410.0
931,2013,4,8,18,11.0,130.0,3.0,2.0,200.0,94.0,8.7,1005.9,-14.4,0.0,NW,4.6,Dingling,440.0
932,2013,4,8,19,18.0,162.0,3.0,2.0,200.0,93.0,8.3,1006.6,-13.4,0.0,NNW,5.4,Dingling,478.0
933,2013,4,8,20,13.0,110.0,3.0,2.0,200.0,93.0,8.0,1007.1,-13.6,0.0,NW,4.9,Dingling,421.0
934,2013,4,8,21,12.0,95.0,3.0,3.0,200.0,94.0,7.5,1007.1,-12.3,0.0,NW,8.2,Dingling,407.0
935,2013,4,8,22,14.0,107.0,3.0,2.0,200.0,94.0,7.2,1006.9,-11.6,0.0,NW,7.9,Dingling,420.0
936,2013,4,8,23,12.0,82.0,3.0,2.0,200.0,94.0,6.8,1007.0,-10.9,0.0,NW,7.6,Dingling,393.0
937,2013,4,9,0,14.0,46.0,3.0,2.0,200.0,94.0,6.1,1007.1,-9.8,0.0,NW,4.7,Dingling,359.0
938,2013,4,9,1,12.0,28.0,3.0,2.0,200.0,93.0,6.1,1007.0,-10.2,0.0,NNW,5.5,Dingling,338.0
939,2013,4,9,2,5.0,29.0,3.0,3.0,200.0,91.0,5.5,1008.0,-10.3,0.0,NW,2.4,Dingling,331.0
940,2013,4,9,3,10.0,22.0,3.0,4.0,200.0,95.0,5.2,1008.6,-10.2,0.0,NW,2.4,Dingling,334.0
941,2013,4,9,4,10.0,20.0,3.0,3.0,200.0,89.0,5.3,1009.2,-10.5,0.0,NW,4.4,Dingling,325.0
942,2013,4,9,5,12.0,22.0,3.0,6.0,200.0,90.0,5.5,1009.9,-10.7,0.0,NW,4.9,Dingling,333.0
943,2013,4,9,6,11.0,22.0,3.0,6.0,200.0,92.0,5.7,1010.7,-10.6,0.0,NNW,4.8,Dingling,334.0
944,2013,4,9,7,8.0,22.0,3.0,6.0,200.0,94.0,6.8,1011.6,-10.0,0.0,NW,4.9,Dingling,333.0
945,2013,4,9,8,8.0,17.0,3.0,5.0,200.0,99.0,7.7,1012.0,-10.6,0.0,NW,5.1,Dingling,332.0
946,2013,4,9,9,11.0,14.0,3.0,3.0,200.0,100.0,8.6,1012.1,-9.4,0.0,NW,5.4,Dingling,331.0
947,2013,4,9,10,12.0,19.0,3.0,3.0,200.0,100.0,9.1,1012.0,-9.4,0.0,WNW,3.9,Dingling,337.0
948,2013,4,9,11,10.0,16.0,3.0,3.0,200.0,100.0,10.5,1011.9,-9.8,0.0,NNE,4.1,Dingling,332.0
949,2013,4,9,12,10.0,16.0,3.0,3.0,200.0,101.0,10.2,1011.6,-9.5,0.0,NW,4.0,Dingling,333.0
950,2013,4,9,13,15.0,18.0,3.0,4.0,200.0,100.0,10.8,1011.5,-9.0,0.0,WNW,3.9,Dingling,340.0
951,2013,4,9,14,10.0,16.0,3.0,2.0,200.0,98.0,11.5,1011.7,-8.4,0.0,N,5.6,Dingling,329.0
952,2013,4,9,15,11.0,24.0,3.0,3.0,200.0,98.0,10.4,1011.6,-7.8,0.0,NNW,3.4,Dingling,339.0
953,2013,4,9,16,11.0,15.0,3.0,4.0,200.0,96.0,9.6,1011.9,-8.1,0.0,WNW,6.2,Dingling,329.0
954,2013,4,9,17,13.0,15.0,3.0,4.0,200.0,100.0,9.3,1012.2,-10.3,0.0,NNW,3.8,Dingling,335.0
955,2013,4,9,18,11.0,11.0,3.0,2.0,200.0,104.0,8.0,1012.7,-11.9,0.0,N,3.0,Dingling,331.0
956,2013,4,9,19,11.0,11.0,3.0,2.0,200.0,105.0,7.0,1013.6,-12.2,0.0,NNE,2.1,Dingling,332.0
957,2013,4,9,20,8.0,13.0,3.0,2.0,200.0,101.0,6.8,1014.2,-11.9,0.0,N,2.2,Dingling,327.0
958,2013,4,9,21,11.0,15.0,3.0,2.0,200.0,98.0,6.0,1014.3,-11.6,0.0,N,3.7,Dingling,329.0
959,2013,4,9,22,8.0,13.0,3.0,2.0,200.0,98.0,6.0,1014.5,-11.2,0.0,NNW,3.8,Dingling,324.0
960,2013,4,9,23,16.0,10.0,3.0,2.0,200.0,97.0,4.7,1014.3,-10.6,0.0,NNW,1.3,Dingling,328.0
961,2013,4,10,0,9.0,10.0,3.0,2.3333333333333335,200.0,96.0,3.9,1013.8,-9.8,0.0,NW,1.3,Dingling,320.33333333333337
962,2013,4,10,1,6.0,3.0,3.0,2.6666666666666665,200.0,91.4634,3.8,1013.5,-9.6,0.0,WNW,1.5,Dingling,306.13006666666666
963,2013,4,10,2,7.0,11.0,3.0,3.0,300.0,77.3262,4.6,1013.2,-9.2,0.0,WNW,3.7,Dingling,401.3262
964,2013,4,10,3,5.0,11.0,4.0,13.0,300.0,77.5404,4.4,1012.9,-8.7,0.0,NW,2.1,Dingling,410.5404
965,2013,4,10,4,13.0,13.0,5.0,11.0,400.0,70.686,4.2,1012.9,-8.6,0.0,NW,3.0,Dingling,512.686
966,2013,4,10,5,13.0,15.0,6.0,14.0,400.0,71.5428,4.0,1013.1,-8.4,0.0,WNW,2.6,Dingling,519.5427999999999
967,2013,4,10,6,13.0,16.0,6.0,12.0,300.0,74.1132,5.0,1013.0,-8.2,0.0,WNW,5.0,Dingling,421.1132
968,2013,4,10,7,7.0,13.0,5.0,11.0,400.0,74.5416,6.3,1013.0,-8.4,0.0,WNW,3.6,Dingling,510.5416
969,2013,4,10,8,10.0,15.0,7.0,8.0,300.0,80.5392,8.3,1012.7,-9.6,0.0,NW,4.1,Dingling,420.5392
970,2013,4,10,9,11.0,13.0,5.0,7.0,300.0,84.609,9.3,1012.3,-9.3,0.0,NW,4.2,Dingling,420.609
971,2013,4,10,10,11.0,12.0,4.0,6.0,300.0,86.751,9.4,1011.4,-10.7,0.0,NE,3.6,Dingling,419.751
972,2013,4,10,11,12.0,17.0,6.0,7.0,300.0,90.8208,9.8,1010.5,-11.0,0.0,NNE,4.7,Dingling,432.8208
973,2013,4,10,12,10.0,13.0,3.0,2.0,200.0,95.7474,12.1,1009.8,-9.6,0.0,NW,4.7,Dingling,323.74739999999997
974,2013,4,10,13,11.0,17.0,3.0,2.0,200.0,95.9616,11.1,1009.1,-8.7,0.0,N,1.7,Dingling,328.9616
975,2013,4,10,14,10.0,16.0,3.0,2.0,200.0,94.6764,11.8,1008.0,-10.5,0.0,NNE,3.4,Dingling,325.6764
976,2013,4,10,15,12.0,15.0,3.0,2.0,200.0,95.1048,11.7,1007.6,-12.6,0.0,N,3.1,Dingling,327.1048
977,2013,4,10,16,12.0,9.0,3.0,2.0,200.0,94.8906,11.3,1007.5,-11.5,0.0,NE,2.7,Dingling,320.8906
978,2013,4,10,17,6.0,15.0,3.0,2.0,200.0,94.0338,10.9,1007.7,-11.9,0.0,NNE,2.7,Dingling,320.0338
979,2013,4,10,18,9.0,19.0,3.0,2.0,200.0,91.8918,9.5,1008.1,-11.8,0.0,NE,1.3,Dingling,324.8918
980,2013,4,10,19,11.0,16.0,3.0,2.5,200.0,91.6776,7.9,1008.9,-12.0,0.0,ENE,0.7,Dingling,324.1776
981,2013,4,10,20,19.0,27.0,3.0,3.0,200.0,87.6078,6.4,1009.6,-10.8,0.0,NE,0.2,Dingling,339.6078
